children1,children2,children3,children4 (gene_ID)
09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ani00350],AN9388.2
09100 Metabolism,09105 Amino acid metabolism,00350 Tyrosine metabolism [PATH:ani00350],AN9425.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN0717.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN1140.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN1586.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN1899.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN1993.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN2357.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN2532.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN2566.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN2662.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN2879.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN3291.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN3355.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN3957.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN4156.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN4195.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN5690.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN6048.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN6075.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN6092.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN6338.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN7008.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN7037.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN7388.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN7641.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN8078.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN8303.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN8454.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN8709.2
09100 Metabolism,09105 Amino acid metabolism,00360 Phenylalanine metabolism [PATH:ani00360],AN8777.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN0554.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN1409.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN1689.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN1857.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN1858.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN2357.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN2509.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN2566.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN2662.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN2762.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN2879.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN3291.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN3355.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN3466.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN3957.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN4054.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN4126.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN4156.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN4179.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN4195.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN5200.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN5435.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN5616.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN5916.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN5918.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN5952.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN6338.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN6812.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN6835.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN7037.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN7238.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN7367.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN7388.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN8303.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN8519.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN8553.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN8637.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN8777.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN8985.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN9034.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN9108.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN9128.2
09100 Metabolism,09105 Amino acid metabolism,00380 Tryptophan metabolism [PATH:ani00380],AN9339.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN0354.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN0708.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN0717.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN1135.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN1137.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN1673.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN1993.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN3634.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN3695.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN4156.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN4350.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN5444.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN5701.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN5731.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN5959.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN6048.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN6231.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN6338.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN6403.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN6866.2
09100 Metabolism,09105 Amino acid metabolism,"00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ani00400]",AN8709.2
09100 Metabolism,09110 Biosynthesis of other secondary metabolites,00403 Indole diterpene alkaloid biosynthesis [PATH:ani00403],AN8140.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN0205.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN0554.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN0593.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN1586.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN1689.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN1823.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN2248.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN2532.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN3591.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN4054.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN4126.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN5435.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN5447.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN5690.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN5916.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN6092.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN6658.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN6752.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN6844.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN7111.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN7278.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN7641.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN8418.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN8454.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN8985.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN9034.2
09100 Metabolism,09106 Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ani00410],AN9128.2
09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ani00430],AN3767.2
09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ani00430],AN4081.2
09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ani00430],AN4914.2
09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ani00430],AN5447.2
09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ani00430],AN5658.2
09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ani00430],AN7278.2
09100 Metabolism,09106 Metabolism of other amino acids,00430 Taurine and hypotaurine metabolism [PATH:ani00430],AN7451.2
09100 Metabolism,09106 Metabolism of other amino acids,00440 Phosphonate and phosphinate metabolism [PATH:ani00440],AN1357.2
09100 Metabolism,09106 Metabolism of other amino acids,00440 Phosphonate and phosphinate metabolism [PATH:ani00440],AN4303.2
09100 Metabolism,09106 Metabolism of other amino acids,00440 Phosphonate and phosphinate metabolism [PATH:ani00440],AN4778.2
09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ani00450],AN1380.2
09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ani00450],AN1446.2
09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ani00450],AN3456.2
09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ani00450],AN3581.2
09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ani00450],AN3865.2
09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ani00450],AN4443.2
09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ani00450],AN4769.2
09100 Metabolism,09106 Metabolism of other amino acids,00450 Selenocompound metabolism [PATH:ani00450],AN7051.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN0300.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN0712.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN0812.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN1804.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN1891.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN2217.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN2227.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN2612.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN2828.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN3058.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN3767.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN3903.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN3904.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN3949.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN4102.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN4577.2
09100 Metabolism,09106 Metabolism of other amino acids,00460 Cyanoamino acid metabolism [PATH:ani00460],AN5658.2
